dataset,filename,good_matches,total_matches,coverage,quality_score,reason,before_path,after_path
test,3FO4IQ9AGT8A_489166_empty_1.jpg,11,35,0.25587108149006976,0.5769033111175523,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQ9AGT8A_489166_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQ9AGT8A_489166_empty_1.jpg
train,3FO4IMYPPAX1_577146_empty_1.jpg,14,138,0.11599422052539943,0.5769956653940496,Prea puține matches (14 < 20) | Distribuție slabă (11.60%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMYPPAX1_577146_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMYPPAX1_577146_empty_1.jpg
validation,3FO4IM0IYY4A_184_empty_1.jpg,11,25,0.2580029354430735,0.5785022015823051,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IM0IYY4A_184_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IM0IYY4A_184_empty_1.jpg
train,3FO4II9IHTSJ_2156_empty_1.jpg,13,128,0.16476317406166352,0.5785723805462476,Prea puține matches (13 < 20) | Distribuție slabă (16.48%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4II9IHTSJ_2156_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4II9IHTSJ_2156_empty_1.jpg
train,3FO4INS4HWBJ_437_empty_1.jpg,11,61,0.258176910225302,0.5786326826689765,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INS4HWBJ_437_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INS4HWBJ_437_empty_1.jpg
train,3FO4IIY1OWJS_302076_empty_1.jpg,13,59,0.16944324259888432,0.5820824319491632,Prea puține matches (13 < 20) | Distribuție slabă (16.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIY1OWJS_302076_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIY1OWJS_302076_empty_1.jpg
validation,3FO4IJ61TRUS_843381_empty_1.jpg,12,89,0.2185136989471772,0.5838852742103828,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IJ61TRUS_843381_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IJ61TRUS_843381_empty_1.jpg
train,3FO4IJ4HXR2Q_426_empty_1.jpg,9,21,0.35985293893292436,0.5848897041996932,Prea puține matches (9 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ4HXR2Q_426_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ4HXR2Q_426_empty_1.jpg
train,3FO4IIGWS8QQ_579_empty_1.jpg,13,47,0.17719373747240752,0.5878953031043056,Prea puține matches (13 < 20) | Distribuție slabă (17.72%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIGWS8QQ_579_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIGWS8QQ_579_empty_1.jpg
train,3FO4IQEX0ATW_559317_empty_1.jpg,10,38,0.3293304443359375,0.5969978332519531,Prea puține matches (10 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQEX0ATW_559317_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQEX0ATW_559317_empty_1.jpg
train,3FO4II3QBR9A_276_empty_1.jpg,12,98,0.23919775057653858,0.5993983129324039,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4II3QBR9A_276_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4II3QBR9A_276_empty_1.jpg
train,3FO4IM6IMVNU_605233_empty_1.jpg,13,86,0.1931152604520321,0.599836445339024,Prea puține matches (13 < 20) | Distribuție slabă (19.31%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IM6IMVNU_605233_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IM6IMVNU_605233_empty_1.jpg
train,3FO4IIWBAH1F_557922_empty_1.jpg,11,88,0.2874298095703125,0.6005723571777344,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIWBAH1F_557922_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIWBAH1F_557922_empty_1.jpg
train,3FO4IMS8SYQ0_164237_empty_1.jpg,9,24,0.3810260540674335,0.6007695405505751,Prea puține matches (9 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMS8SYQ0_164237_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMS8SYQ0_164237_empty_1.jpg
train,3FO4IHQF6Y0C_239_empty_1.jpg,11,53,0.2882028661043261,0.6011521495782446,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IHQF6Y0C_239_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IHQF6Y0C_239_empty_1.jpg
train,3FO4IMSLQSQF_445031_empty_1.jpg,14,46,0.15295901522040367,0.6047192614153027,Prea puține matches (14 < 20) | Distribuție slabă (15.30%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMSLQSQF_445031_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMSLQSQF_445031_empty_1.jpg
test,3FO4INFBHF4X_10368_empty_1.jpg,13,15,0.20056661149787658,0.6054249586234074,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4INFBHF4X_10368_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4INFBHF4X_10368_empty_1.jpg
test,3FO4IQHB3MAP_220_empty_1.jpg,14,140,0.1552384192467482,0.6064288144350611,Prea puține matches (14 < 20) | Distribuție slabă (15.52%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IQHB3MAP_220_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IQHB3MAP_220_empty_1.jpg
train,3FO4IHQF6Y0C_390_empty_1.jpg,16,95,0.06246168794855578,0.6068462659614168,Prea puține matches (16 < 20) | Distribuție slabă (6.25%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IHQF6Y0C_390_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IHQF6Y0C_390_empty_1.jpg
validation,3FO4IO7I0OQ1_834325_empty_1.jpg,11,77,0.2975800620233642,0.6081850465175231,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IO7I0OQ1_834325_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IO7I0OQ1_834325_empty_1.jpg
train,3FO4IQ72XR8V_718841_empty_1.jpg,16,56,0.06918331585854531,0.6118874868939089,Prea puține matches (16 < 20) | Distribuție slabă (6.92%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ72XR8V_718841_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ72XR8V_718841_empty_1.jpg
train,3FO4IORJAN1Q_436_empty_1.jpg,10,37,0.34920776600483805,0.6119058245036285,Prea puține matches (10 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IORJAN1Q_436_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IORJAN1Q_436_empty_1.jpg
train,3FO4IG8HNTJ2_9697_empty_1.jpg,17,20,0.02460937458090484,0.6134570309356786,Prea puține matches (17 < 20) | Distribuție slabă (2.46%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IG8HNTJ2_9697_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IG8HNTJ2_9697_empty_1.jpg
validation,3FO4IO9QOJGM_997021_empty_1.jpg,10,85,0.353515625,0.61513671875,Prea puține matches (10 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IO9QOJGM_997021_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IO9QOJGM_997021_empty_1.jpg
train,3FO4IG8HNTJ2_3834_empty_1.jpg,14,86,0.1706176111201394,0.6179632083401045,Prea puține matches (14 < 20) | Distribuție slabă (17.06%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IG8HNTJ2_3834_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IG8HNTJ2_3834_empty_1.jpg
test,3FO4IINAIHH3_1142_empty_1.jpg,12,102,0.2643384645080573,0.6182538483810429,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IINAIHH3_1142_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IINAIHH3_1142_empty_1.jpg
test,3FO4IPFIJEQ9_312_empty_1.jpg,13,64,0.2184592901345006,0.6188444676008754,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IPFIJEQ9_312_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IPFIJEQ9_312_empty_1.jpg
train,3FO4INFBHF4X_11655_empty_1.jpg,16,45,0.07893104520589134,0.6191982839044184,Prea puține matches (16 < 20) | Distribuție slabă (7.89%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INFBHF4X_11655_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INFBHF4X_11655_empty_1.jpg
train,3FO4IJ3PWHYQ_236_empty_1.jpg,13,76,0.22033584555342856,0.6202518841650714,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJ3PWHYQ_236_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJ3PWHYQ_236_empty_1.jpg
test,3FO4IOESR6X6_1153_empty_1.jpg,12,60,0.27072508525103345,0.623043813938275,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOESR6X6_1153_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOESR6X6_1153_empty_1.jpg
validation,3FO4IE81FDGL_322_empty_1.jpg,12,77,0.27212038140744,0.6240902860555799,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IE81FDGL_322_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IE81FDGL_322_empty_1.jpg
test,3FO4IL22B25N_5811_empty_1.jpg,15,103,0.13255840502232275,0.624418803766742,Prea puține matches (15 < 20) | Distribuție slabă (13.26%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IL22B25N_5811_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IL22B25N_5811_empty_1.jpg
test,3FO4II9IHTSJ_835_empty_1.jpg,14,52,0.17940065171569586,0.6245504887867719,Prea puține matches (14 < 20) | Distribuție slabă (17.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4II9IHTSJ_835_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4II9IHTSJ_835_empty_1.jpg
train,3FO4IO9QP7UT_539_empty_1.jpg,13,107,0.22882080078125,0.6266156005859375,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO9QP7UT_539_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO9QP7UT_539_empty_1.jpg
train,3FO4INHHCHI0_586663_empty_1.jpg,12,86,0.27895102653193504,0.6292132698989512,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INHHCHI0_586663_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INHHCHI0_586663_empty_1.jpg
train,3FO4IQEWYPRQ_608280_empty_1.jpg,11,21,0.3337768279016018,0.6353326209262014,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQEWYPRQ_608280_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQEWYPRQ_608280_empty_1.jpg
train,3FO4IKJPYSKY_908000_empty_1.jpg,14,48,0.20027467282488942,0.6402060046186671,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IKJPYSKY_908000_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IKJPYSKY_908000_empty_1.jpg
train,3FO4IL83GSR1_4372_empty_1.jpg,14,73,0.2018890380859375,0.6414167785644531,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IL83GSR1_4372_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IL83GSR1_4372_empty_1.jpg
test,3FO4IH0VMMC2_832060_empty_1.jpg,14,74,0.20438112574629486,0.6432858443097211,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IH0VMMC2_832060_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IH0VMMC2_832060_empty_1.jpg
validation,3FO4IJGPOJ43_495653_empty_1.jpg,13,84,0.2534618927165866,0.6450964195374399,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IJGPOJ43_495653_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IJGPOJ43_495653_empty_1.jpg
train,3FO4IF1QGHFS_324_empty_1.jpg,18,59,0.021133638497454754,0.6458502288730911,Prea puține matches (18 < 20) | Distribuție slabă (2.11%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IF1QGHFS_324_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IF1QGHFS_324_empty_1.jpg
validation,3FO4IMYPPAX1_575691_empty_1.jpg,15,42,0.16189940130803748,0.646424550981028,Prea puține matches (15 < 20) | Distribuție slabă (16.19%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMYPPAX1_575691_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMYPPAX1_575691_empty_1.jpg
validation,3FO4IQ9SEUJ4_373330_empty_1.jpg,15,91,0.1627596643423317,0.6470697482567487,Prea puține matches (15 < 20) | Distribuție slabă (16.28%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IQ9SEUJ4_373330_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IQ9SEUJ4_373330_empty_1.jpg
train,3FO4IIGWS8QQ_391_empty_1.jpg,17,128,0.07351977285908795,0.6501398296443159,Prea puține matches (17 < 20) | Distribuție slabă (7.35%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IIGWS8QQ_391_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IIGWS8QQ_391_empty_1.jpg
train,3FO4IMBA3W99_228_empty_1.jpg,14,110,0.21356021293085092,0.6501701596981382,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMBA3W99_228_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMBA3W99_228_empty_1.jpg
test,3FO4IJ6XFKVI_222_empty_1.jpg,14,89,0.21376411404144235,0.6503230855310818,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IJ6XFKVI_222_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IJ6XFKVI_222_empty_1.jpg
train,3FO4IJN7DYK2_1609_empty_1.jpg,16,98,0.12205907264988936,0.651544304487417,Prea puține matches (16 < 20) | Distribuție slabă (12.21%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IJN7DYK2_1609_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IJN7DYK2_1609_empty_1.jpg
train,3FO4IPBL5TA5_815_empty_1.jpg,14,102,0.21546755684539676,0.6516006676340476,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPBL5TA5_815_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPBL5TA5_815_empty_1.jpg
validation,3FO4IISCVTFT_262_empty_1.jpg,12,74,0.31265443470329046,0.6544908260274678,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IISCVTFT_262_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IISCVTFT_262_empty_1.jpg
validation,3FO4IINRJM0D_1085441_empty_1.jpg,17,63,0.07939734320741465,0.654548007405561,Prea puține matches (17 < 20) | Distribuție slabă (7.94%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IINRJM0D_1085441_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IINRJM0D_1085441_empty_1.jpg
validation,3FO4IONL148D_324_empty_1.jpg,14,42,0.2218780517578125,0.6564085388183594,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IONL148D_324_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IONL148D_324_empty_1.jpg
validation,3FO4IMSLPDL0_728152_empty_1.jpg,14,64,0.2247022423955798,0.6585266817966848,Prea puține matches (14 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IMSLPDL0_728152_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IMSLPDL0_728152_empty_1.jpg
train,3FO4IFXP4DIC_271_empty_1.jpg,18,82,0.04053313024108007,0.6603998476808101,Prea puține matches (18 < 20) | Distribuție slabă (4.05%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IFXP4DIC_271_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IFXP4DIC_271_empty_1.jpg
train,3FO4INKRJH8U_141_empty_1.jpg,17,108,0.08983642354952792,0.6623773176621459,Prea puține matches (17 < 20) | Distribuție slabă (8.98%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4INKRJH8U_141_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4INKRJH8U_141_empty_1.jpg
validation,3FO4IJGPOJ43_513557_empty_1.jpg,11,115,0.3704711899627,0.662853392472025,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IJGPOJ43_513557_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IJGPOJ43_513557_empty_1.jpg
train,3FO4IP35MVGU_139811_empty_1.jpg,13,24,0.2772814764175564,0.6629611073131673,Prea puține matches (13 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP35MVGU_139811_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP35MVGU_139811_empty_1.jpg
train,3FO4IQ9KBVKH_5145_empty_1.jpg,12,84,0.326416015625,0.6648120117187499,Prea puține matches (12 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ9KBVKH_5145_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ9KBVKH_5145_empty_1.jpg
train,3FO4IPE8AJYK_1020_empty_1.jpg,11,63,0.3767083624843508,0.6675312718632631,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IPE8AJYK_1020_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IPE8AJYK_1020_empty_1.jpg
validation,3FO4IM6J9AN9_2719_empty_1.jpg,17,90,0.10165322465606064,0.6712399184920455,Prea puține matches (17 < 20) | Distribuție slabă (10.17%),/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/before/3FO4IM6J9AN9_2719_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/validation/after/3FO4IM6J9AN9_2719_empty_1.jpg
train,3FO4IMPKI69A_377_empty_1.jpg,15,132,0.1999587116499324,0.6749690337374492,Prea puține matches (15 < 20) | Distribuție slabă (20.00%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IMPKI69A_377_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IMPKI69A_377_empty_1.jpg
train,3FO4IQ9XDQ14_874500_empty_1.jpg,18,112,0.06257649644672192,0.6769323723350414,Prea puține matches (18 < 20) | Distribuție slabă (6.26%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IQ9XDQ14_874500_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IQ9XDQ14_874500_empty_1.jpg
train,3FO4IO3YR2TX_507_empty_1.jpg,11,99,0.39093017578125,0.6781976318359375,Prea puține matches (11 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IO3YR2TX_507_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IO3YR2TX_507_empty_1.jpg
train,3FO4IK0X68A9_159_empty_1.jpg,15,125,0.2048680559843774,0.678651041988283,Prea puține matches (15 < 20),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IK0X68A9_159_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IK0X68A9_159_empty_1.jpg
test,3FO4IOF7C3C7_800153_empty_1.jpg,16,66,0.15924641600735612,0.679434812005517,Prea puține matches (16 < 20) | Distribuție slabă (15.92%),/Users/admin/Documents/Facultatea/Proiect_RN/data/test/before/3FO4IOF7C3C7_800153_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/test/after/3FO4IOF7C3C7_800153_empty_1.jpg
train,3FO4IP35MVGU_139810_empty_1.jpg,16,67,0.159459929795446,0.6795949473465844,Prea puține matches (16 < 20) | Distribuție slabă (15.95%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IP35MVGU_139810_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IP35MVGU_139810_empty_1.jpg
train,3FO4IK9ICSSH_23727_empty_1.jpg,17,105,0.11360390090346328,0.6802029256775974,Prea puține matches (17 < 20) | Distribuție slabă (11.36%),/Users/admin/Documents/Facultatea/Proiect_RN/data/train/before/3FO4IK9ICSSH_23727_empty_1.jpg,/Users/admin/Documents/Facultatea/Proiect_RN/data/train/after/3FO4IK9ICSSH_23727_empty_1.jpg
